sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5359565807327001,1,737,395,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.004098360655737705,2,244,1,1288,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.37037037037037035,2,297,110,466,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,546,0,545,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,310,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,71,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,323,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,240,0,228,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,48,0,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,45,0,48,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,293,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,385,0,603,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,467,0,746,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9896907216494846,1,582,576,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,1122,0,1120,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.0,2,479,0,0,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.0,2,376,0,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,330,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,903,0,111,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,308,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,559,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,3,162,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,240,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,996,0,1289,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,294,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,587,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,793,0,4,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,380,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.9869109947643979,2,382,377,199,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.018518518518518517,2,108,2,104,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.18828451882845187,2,239,45,183,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,48,0,48,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,1006,0,1,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.0,2,110,0,576,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,249,0,3,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,601,0,2,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.7322695035460993,3,564,413,372,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.8333333333333334,3,282,235,533,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.737603305785124,4,484,357,134,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.7905759162303665,6,382,302,605,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.6363636363636364,9,209,133,401,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.7611940298507462,2,134,102,199,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.42924528301886794,3,424,182,431,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.806060606060606,2,330,266,255,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.6927083333333334,2,960,665,666,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.001639344262295082,3,610,1,109,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,103,0,44,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,491,0,489,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,640,0,1225,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,600,0,1,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,276,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,230,0,1,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,119,0,18,,,,,,,,,,,,,1.0,,,
