sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5,1,36,18,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,8,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,12,0,28,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,15,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,8,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,7,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,7,0,6,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,20,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.125,2,8,1,6,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,2,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,18,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,42,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,6,0,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,28,28,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,1.0,2,78,78,28,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.92,2,25,23,13,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.7,2,20,14,9,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.4666666666666667,2,15,7,11,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.8181818181818182,2,33,27,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.5555555555555556,2,9,5,18,,,,,,1.0,,,,,,,,,,
