sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.32075471698113206,1,53,17,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,11,0,11,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,13,0,26,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,25,0,6,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,9,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,6,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,7,0,3,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,17,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.030303030303030304,1,33,1,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,11,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,27,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,64,0,16,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,7,0,3,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.78125,1,32,25,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.6857142857142857,2,105,72,40,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.6666666666666666,2,27,18,11,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.7272727272727273,2,11,8,6,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.23529411764705882,2,17,4,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.5,2,28,14,8,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.4444444444444444,2,9,4,10,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.7954545454545454,2,44,35,4,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.3333333333333333,3,3,1,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.7058823529411765,2,17,12,15,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,46,0,11,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,19,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,9,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,24,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,64,0,0,,,,,,,1.0,,,,,,,,,
