sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.4523809523809524,1,42,19,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,5,0,13,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.19047619047619047,2,21,4,29,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,25,0,10,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,9,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,9,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,7,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,22,0,4,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.125,2,8,1,6,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,2,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,18,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,42,0,5,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,10,0,15,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,33,33,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.8641975308641975,2,81,70,30,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.8846153846153846,2,26,23,11,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.5,2,18,9,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.1,2,10,1,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.7777777777777778,2,36,28,9,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.36363636363636365,2,11,4,14,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.6842105263157895,2,57,39,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.2,3,5,1,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.6363636363636364,2,22,14,12,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,37,0,13,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,12,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,15,0,0,,,,,,,1.0,,,,,,,,,
