sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.360062893081761,1,1272,458,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,298,0,1137,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.29292929292929293,2,297,87,403,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,429,0,296,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,212,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,87,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,394,0,11,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,201,0,144,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,58,0,8,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,138,0,10,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,445,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,581,0,639,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,305,0,89,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.8232323232323232,1,594,489,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.17541229385307347,2,1334,234,820,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.11091234347048301,2,559,62,31,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.08051948051948052,2,385,31,27,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.028901734104046242,2,346,10,11,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.08173076923076923,2,416,34,233,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.039647577092511016,2,227,9,28,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.12352941176470589,2,680,84,11,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.01818181818181818,3,220,4,6,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.15920398009950248,2,201,32,42,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,1052,0,1137,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,190,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,373,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,344,0,2,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,579,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.7721518987341772,2,395,305,185,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,167,0,141,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.03571428571428571,2,196,7,135,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.02127659574468085,2,141,3,8,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,1120,0,295,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.05405405405405406,2,111,6,483,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,97,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,420,0,1,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.1401098901098901,3,364,51,46,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.19047619047619047,3,147,28,67,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.0729312762973352,4,713,52,233,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.08141592920353982,6,565,46,285,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.061224489795918366,9,294,18,49,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.07006369426751592,2,157,11,177,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.0353356890459364,3,849,30,1093,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.1693121693121693,2,189,32,144,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.10737527114967461,2,922,99,739,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,386,0,293,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,189,0,116,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,388,0,268,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,483,0,727,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,688,0,5,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,139,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,367,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,193,0,57,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,136,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.7613776137761378,6,813,619,87,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,3,136,0,107,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.6636085626911316,2,327,217,206,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.7590673575129534,2,386,293,17,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.7601476014760148,7,813,618,87,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.6546184738955824,2,498,326,211,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.41134751773049644,7,282,116,136,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.7719977863862756,2,1807,1395,893,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.6546184738955824,4,498,326,154,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,117,0,138,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,96,0,58,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,269,0,230,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.002551020408163265,2,392,1,449,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.0,4,167,0,141,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.696078431372549,2,408,284,246,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.867741935483871,3,310,269,1029,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.5588235294117647,2,136,76,244,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.6137566137566137,2,189,116,52,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.6339869281045751,2,459,291,14,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
