sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5226700251889169,1,794,415,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,157,0,772,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.3416030534351145,2,524,179,884,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,915,0,914,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,184,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,147,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,649,0,3,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,242,0,234,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,48,0,1,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,103,0,107,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,4,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,262,0,349,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,432,0,882,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9990601503759399,1,1064,1063,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.028532608695652172,2,736,21,717,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.013157894736842105,2,456,6,5,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.016666666666666666,2,300,5,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,375,0,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.001557632398753894,2,642,1,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.005076142131979695,2,197,1,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.006700167504187605,2,1194,8,1,,,,,,1.0,,,,,,,,,,
