sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.40476190476190477,1,42,17,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,10,0,53,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.3333333333333333,2,15,5,22,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,37,0,30,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,17,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,5,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,10,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,15,0,12,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,2,0,1,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,8,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,14,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,32,0,19,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,23,0,40,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9,1,30,27,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.189873417721519,2,79,15,49,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.25,2,24,6,2,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.05555555555555555,2,18,1,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,18,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.061224489795918366,2,49,3,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,17,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.2692307692307692,2,26,7,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,3,6,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,15,0,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,54,0,53,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,6,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,31,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,47,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,29,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.75,2,20,15,12,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,1,1,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.13333333333333333,2,15,2,10,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,8,0,2,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,71,0,16,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.0,2,6,0,27,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,12,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,25,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,1.0,3,24,24,16,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.75,3,16,12,28,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.3488372093023256,4,43,15,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.5,6,32,16,31,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.8888888888888888,9,9,8,27,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.6666666666666666,2,3,2,8,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.7142857142857143,3,14,10,3,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.9285714285714286,2,14,13,10,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.8536585365853658,2,41,35,25,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,31,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,8,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,34,0,27,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,39,0,62,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,22,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,16,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,11,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,13,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,7,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.7954545454545454,6,44,35,5,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,3,7,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.0,2,9,0,6,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,31,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.7954545454545454,7,44,35,5,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,43,0,36,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.0,7,9,0,0,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,76,0,73,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,43,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,3,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,5,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,14,0,10,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,23,0,27,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.0,1,19,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,17,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,3,6,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,18,0,16,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,20,0,19,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.0,2,23,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.0,2,6,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,3,31,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.0,2,16,0,3,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.0,6,13,0,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,9,5,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0,7,44,0,35,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,78,0.8333333333333334,4,6,5,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,79,0.7941176470588235,2,34,27,49,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_1.sorted.bam,81,0.65,2,20,13,8,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,87,0.0,2,7,0,14,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,94,0.5555555555555556,3,9,5,3,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,95,1.0,3,10,10,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,96,,,0,0,0,,,,,,,,,,,,1.0,,,,1.0
sample_1.sorted.bam,97,0.8,3,15,12,0,,,,,,,,,,,,1.0,,,1.0,1.0
sample_1.sorted.bam,99,0.0,1,17,0,0,,,,,,,,,,,,1.0,1.0,,1.0,1.0
sample_1.sorted.bam,88,0.0,2,41,0,38,,,,,,,,,,,,,,,,1.0
sample_1.sorted.bam,93,0.0,2,27,0,27,,,,,,,,,,,,,,,,1.0
sample_2.sorted.bam,48,0.40540540540540543,1,37,15,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,77,0.0,2,9,0,52,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,78,0.375,2,16,6,21,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,79,0.034482758620689655,2,29,1,21,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,93,0.0,2,14,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,94,0.0,4,5,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,95,0.0,2,12,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,97,0.0,2,13,0,10,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,73,0.016666666666666666,1,60,1,0,,1.0,,,,,,,,,,,,,,
sample_2.sorted.bam,1,0.0,2,8,0,2,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,74,0.0,2,12,0,0,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,76,0.0,2,30,0,24,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,72,0.0,2,24,0,40,,,,1.0,,,,,,,,,,,,
sample_2.sorted.bam,78,0.9,1,30,27,0,,,,,1.0,,,,,,,,,,,
sample_2.sorted.bam,76,0.16666666666666666,2,78,13,52,,1.0,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,92,0.125,2,24,3,5,,1.0,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,30,0.0,2,21,0,1,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,37,0.0,2,13,0,0,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,73,0.06818181818181818,2,44,3,1,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,93,0.0,2,16,0,1,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,94,0.36,2,25,9,0,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,95,0.0,3,7,0,0,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,97,0.07692307692307693,2,13,1,2,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,77,0.0,2,52,0,52,,,1.0,,,,1.0,,,,,,,,,
sample_2.sorted.bam,71,0.0,3,9,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,72,0.0,3,25,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,73,0.0,2,42,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,76,0.0,2,29,0,1,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,78,0.8,2,20,16,11,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,96,0.0,2,1,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,97,0.23076923076923078,2,13,3,7,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,1,0.0,2,8,0,2,,,,,,1.0,,1.0,,,,,,,,
sample_2.sorted.bam,76,0.0,2,64,0,16,,,,,,,,1.0,1.0,,,,,,,
sample_2.sorted.bam,78,0.0,2,7,0,27,,,,,,1.0,,1.0,,,,,,,,
sample_2.sorted.bam,73,0.0,2,15,0,0,,,,,,,,1.0,,,,,,,,
sample_2.sorted.bam,93,0.0,2,25,0,0,,,,,,,,,,1.0,,,,,,
sample_2.sorted.bam,72,1.0,3,22,22,18,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,73,0.8181818181818182,3,11,9,27,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,75,0.475,4,40,19,0,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,76,0.5666666666666667,6,30,17,30,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,77,0.6666666666666666,9,9,6,17,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,80,0.75,2,4,3,7,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,81,0.5,3,8,4,8,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,82,0.875,2,8,7,13,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,88,0.8181818181818182,2,44,36,28,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,72,0.0,3,26,0,0,,,,,,,,,,,,1.0,,,,
sample_2.sorted.bam,76,0.0,8,6,0,0,,,,,,,,,,,,1.0,,,,
sample_2.sorted.bam,79,0.0,3,22,0,17,,,,,,,,,,,,1.0,,,,
sample_2.sorted.bam,85,0.0,2,36,0,62,,,,,,,,,,,,1.0,1.0,,,
sample_2.sorted.bam,13,0.0,2,23,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,73,0.0,6,11,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,74,0.0,3,10,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,75,0.0,6,12,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,76,0.0,9,5,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,77,0.6111111111111112,6,36,22,10,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,87,0.0,3,7,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,33,0.0,2,7,0,6,,,,,,,,,,,,1.0,1.0,1.0,,
sample_2.sorted.bam,72,0.0,2,26,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_2.sorted.bam,77,0.6111111111111112,7,36,22,10,,,,,,,,,,,,1.0,,1.0,,
sample_2.sorted.bam,91,0.0,2,39,0,29,,,,,,,,,,,,,1.0,1.0,,
sample_2.sorted.bam,76,0.0,7,8,0,0,,,,,,,,,,,,,,1.0,,
sample_2.sorted.bam,89,0.0,2,75,0,73,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_2.sorted.bam,91,0.0,4,39,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_2.sorted.bam,2,0.0,2,3,0,0,,,,,,,,,,,,,,,1.0,
sample_2.sorted.bam,3,0.0,2,5,0,0,,,,,,,,,,,,,,,1.0,
sample_2.sorted.bam,92,0.0,2,11,0,8,,,,,,,,,,,,,,,1.0,
sample_2.sorted.bam,93,0.0,2,24,0,28,,,,,,,,,,,,,,,1.0,
sample_2.sorted.bam,96,0.0,4,1,0,0,,,,,,,,,,,,,,,1.0,
sample_2.sorted.bam,14,0.0,2,9,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,31,0.0,3,4,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,34,0.0,2,18,0,14,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,35,0.0,2,16,0,14,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,66,0.0,2,23,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,71,0.0,2,9,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,72,0.0,3,26,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_2.sorted.bam,73,0.0,2,11,0,3,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_2.sorted.bam,75,0.0,6,12,0,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_2.sorted.bam,76,0.0,9,4,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_2.sorted.bam,77,0.0,7,36,0,22,,,,,,,,,,,,,,,1.0,1.0
sample_2.sorted.bam,78,0.8571428571428571,4,7,6,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,79,0.7727272727272727,2,22,17,59,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_2.sorted.bam,81,0.6666666666666666,2,18,12,9,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,87,0.0,2,7,0,12,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_2.sorted.bam,94,0.5555555555555556,3,9,5,7,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,95,1.0,3,12,12,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_2.sorted.bam,96,0.0,3,1,0,0,,,,,,,,,,,,1.0,,,,1.0
sample_2.sorted.bam,97,0.7692307692307693,3,13,10,0,,,,,,,,,,,,1.0,,,1.0,1.0
sample_2.sorted.bam,99,0.0,1,17,0,0,,,,,,,,,,,,1.0,1.0,,1.0,1.0
sample_2.sorted.bam,88,0.0,2,44,0,40,,,,,,,,,,,,,,,,1.0
sample_2.sorted.bam,93,0.0,2,29,0,28,,,,,,,,,,,,,,,,1.0
