sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5033613445378151,1,1190,599,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,372,0,1524,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.3333333333333333,2,240,80,456,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0030120481927710845,2,332,1,331,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,243,0,4,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,90,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,513,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,162,0,162,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,74,0,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,,,0,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,407,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,325,0,777,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,342,0,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9981343283582089,1,536,535,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,959,0,959,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.0,2,574,0,0,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.0,2,387,0,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,415,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,413,0,399,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,239,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,743,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,3,310,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,162,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,1079,0,1522,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,191,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,412,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,309,0,1,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,318,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.997275204359673,2,367,366,170,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,164,0,161,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,162,0,162,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,,,0,0,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,845,0,0,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.0,2,81,0,535,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,85,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,441,0,2,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.0,3,411,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.0,3,147,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.0,4,335,0,335,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.0,6,315,0,311,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.0,9,317,0,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.0,2,181,0,255,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.0019940179461615153,3,1003,2,1498,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.0,2,198,0,198,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.0,2,967,0,961,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,428,0,425,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,110,0,169,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,301,0,301,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,464,0,882,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,694,0,3,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,129,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,346,0,0,,,,,,,,,,,,,1.0,,,
