sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.6216216216216216,1,37,23,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,14,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,14,0,26,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,19,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,6,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,5,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,7,0,6,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,16,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,5,0,5,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,3,0,3,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,28,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,56,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,8,0,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,26,26,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,1.0,2,114,114,33,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,1.0,2,36,36,13,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.75,2,12,9,20,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.6666666666666666,2,15,10,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.875,2,24,21,14,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.7142857142857143,2,7,5,8,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.972972972972973,2,37,36,4,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.8,3,5,4,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.4375,2,16,7,16,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,55,0,0,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,24,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,16,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,18,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,56,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,18,0,26,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,8,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,14,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,1.0,2,3,3,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,96,0,147,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,1.0,2,6,6,20,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,9,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,11,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.0,3,21,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.0,3,7,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.0,4,33,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.0,6,55,0,0,,,,,,,,,,,1.0,,,,,
