sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.4908906882591093,1,988,485,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,340,0,1452,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.34519572953736655,2,281,97,446,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,426,0,425,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,275,0,3,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,86,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,457,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,205,0,200,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,52,0,1,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,18,0,19,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,396,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,377,0,759,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,383,0,253,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9963302752293578,1,545,543,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,1027,0,1024,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.0,2,539,0,1,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.0,2,402,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,393,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,549,0,297,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,253,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,696,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,3,249,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,205,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,1043,0,1451,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,209,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,461,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,458,0,2,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,374,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.9971671388101983,2,353,352,192,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.012269938650306749,2,163,2,160,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.05365853658536585,2,205,11,188,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,19,0,19,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,926,0,0,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.0,2,97,0,543,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,129,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,506,0,3,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.3112033195020747,3,482,150,113,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.45544554455445546,3,202,92,147,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.29201101928374656,4,363,106,255,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.31607629427792916,6,367,116,437,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.16117216117216118,9,273,44,142,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.1989795918367347,2,196,39,261,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.05370843989769821,3,782,42,1162,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.3053097345132743,2,226,69,214,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.2191358024691358,2,972,213,873,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.002070393374741201,3,483,1,318,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,118,0,139,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.002617801047120419,3,382,1,379,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,555,0,1010,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,675,0,2,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,196,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,331,0,1,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,104,0,63,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,90,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.95125,6,800,761,141,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,3,114,0,95,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.7755102040816326,2,294,228,255,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.660455486542443,2,483,319,18,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.94875,7,800,759,141,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.6522556390977443,2,532,347,345,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.8034682080924855,7,173,139,136,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.8073639274279616,2,1874,1513,1214,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.6522556390977443,4,532,347,169,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,125,0,151,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,90,0,64,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.00398406374501992,2,251,1,250,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,430,0,541,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.0,4,163,0,162,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.8106666666666666,2,375,304,214,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.9422492401215805,3,329,310,1099,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.503448275862069,2,145,73,293,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.5848214285714286,2,224,131,102,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.7648648648648648,2,370,283,24,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.6521739130434783,2,207,135,81,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,3,483,0,319,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.5,2,196,98,287,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.6057692307692307,6,104,63,161,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,9,59,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0025,7,800,2,759,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,78,1.0,4,97,97,14,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,79,0.9947643979057592,2,382,380,793,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_1.sorted.bam,81,0.9925803792250618,2,1213,1204,562,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
