sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.489159891598916,1,738,361,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,158,0,717,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.3603238866396761,2,494,178,822,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,869,0,820,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,180,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,125,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,700,0,18,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,262,0,210,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,35,0,11,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,117,0,120,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,53,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,321,0,322,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,397,0,802,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.999000999000999,1,1001,1000,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.2097560975609756,2,820,172,711,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.12526997840172785,2,463,58,39,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.09422492401215805,2,329,31,34,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.013227513227513227,2,378,5,14,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.06462035541195477,2,619,40,17,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.04285714285714286,2,210,9,19,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.09469026548672567,2,1130,107,5,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.025821596244131457,3,426,11,6,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.13740458015267176,2,262,36,39,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,635,0,717,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,149,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,510,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,549,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,314,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.9546827794561934,2,662,632,369,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.43646408839779005,2,181,79,83,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.08139534883720931,2,258,21,188,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.05785123966942149,2,121,7,113,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,718,0,240,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.03783783783783784,2,185,7,993,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,153,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,360,0,1,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.8938547486033519,3,537,480,350,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.7661691542288557,3,201,154,331,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.8192771084337349,4,415,340,22,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.680379746835443,6,316,215,386,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.676923076923077,9,130,88,349,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.7864077669902912,2,206,162,223,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.8233695652173914,3,368,303,159,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.8986784140969163,2,227,204,162,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.7641996557659209,2,581,444,276,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,542,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,91,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,787,0,740,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,406,0,638,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,550,0,1,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,197,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,47,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,100,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,80,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.8071570576540755,6,503,406,100,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,3,186,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.0,2,404,0,694,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,542,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.8071570576540755,7,503,406,98,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,679,0,621,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.0,7,103,0,0,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,1829,0,2158,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,679,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,119,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,252,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,214,0,184,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,356,0,397,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.0,4,181,0,158,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,667,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,3,127,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,202,0,156,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,150,0,132,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
