sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5853658536585366,1,41,24,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.12087912087912088,1,91,11,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,2,0,29,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,39,0,16,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,10,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,39,0,16,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,1,1,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,14,0,3,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,1,43,0,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,5,0,7,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,14,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.03361344537815126,1,119,4,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.09090909090909091,1,33,3,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,27,27,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.8936170212765957,2,47,42,74,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.42857142857142855,2,7,3,22,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.5294117647058824,2,17,9,5,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.3333333333333333,2,3,1,22,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.7575757575757576,2,33,25,11,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.3333333333333333,2,3,1,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.6521739130434783,2,23,15,4,,,,,,1.0,,,,,,,,,,
