sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5483870967741935,1,31,17,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,10,0,47,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.36363636363636365,2,11,4,23,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,29,0,21,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,10,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,9,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,15,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,20,0,14,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,7,0,1,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,1,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,20,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,25,0,17,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,15,0,29,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,27,27,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.2807017543859649,2,57,16,49,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.36363636363636365,2,22,8,3,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.42105263157894735,2,19,8,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.3125,2,16,5,2,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.19047619047619047,2,42,8,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.07692307692307693,2,13,1,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.3076923076923077,2,39,12,4,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,3,11,0,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.2,2,20,4,4,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,42,0,47,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,18,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,19,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,37,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,24,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.8,2,20,16,11,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,3,0,1,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.35,2,20,7,7,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,1,0,1,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,52,0,24,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.2,2,5,1,26,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,10,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,24,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.8636363636363636,3,22,19,11,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.7647058823529411,3,17,13,17,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.76,4,25,19,3,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.5416666666666666,6,24,13,25,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.8888888888888888,9,9,8,21,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,1.0,2,7,7,6,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.8333333333333334,3,6,5,4,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.75,2,16,12,7,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.660377358490566,2,53,35,20,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,19,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,11,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,27,0,19,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,34,0,51,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,32,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,17,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,14,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,6,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,9,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.8055555555555556,6,36,29,7,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,3,1,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.0,2,14,0,17,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,19,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.8055555555555556,7,36,29,7,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,32,0,28,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.0,7,12,0,0,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,67,0,68,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,32,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,4,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,3,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,11,0,9,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,25,0,26,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.0,4,3,0,1,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,18,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,3,8,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,15,0,9,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,19,0,18,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.0,2,18,0,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.0,2,16,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,3,19,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.0,2,17,0,8,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.0,6,6,0,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,9,4,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0,7,36,0,29,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,78,0.8,4,5,4,0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,79,0.7037037037037037,2,27,19,42,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_1.sorted.bam,81,0.6428571428571429,2,14,9,8,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,87,0.0,2,3,0,11,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,94,0.5555555555555556,3,9,5,7,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,95,0.8666666666666667,3,15,13,8,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,96,0.3333333333333333,3,3,1,0,,,,,,,,,,,,1.0,,,,1.0
sample_1.sorted.bam,97,0.7,3,20,14,0,,,,,,,,,,,,1.0,,,1.0,1.0
sample_1.sorted.bam,99,,,0,0,0,,,,,,,,,,,,1.0,1.0,,1.0,1.0
sample_1.sorted.bam,88,0.0,2,53,0,39,,,,,,,,,,,,,,,,1.0
sample_1.sorted.bam,93,0.0,2,31,0,26,,,,,,,,,,,,,,,,1.0
sample_2.sorted.bam,48,0.5,1,30,15,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,77,0.0,2,11,0,49,1.0,,,,,,,,,,,,,,,
