sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.4895833333333333,1,768,376,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,145,0,587,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.3325581395348837,2,430,143,767,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,801,0,702,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,187,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,136,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,560,0,28,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,275,0,155,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.03333333333333333,2,60,2,30,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,104,0,108,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,156,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,434,0,233,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,347,0,673,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9978070175438597,1,912,910,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.4848790322580645,2,992,481,662,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.3385518590998043,2,511,173,100,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.23125,2,320,74,84,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.09198813056379822,2,337,31,24,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.17024793388429751,2,605,103,57,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.1339712918660287,2,209,28,47,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.21926605504587157,2,1090,239,25,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.04180064308681672,3,311,13,15,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.3054545454545455,2,275,84,82,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,654,0,587,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,189,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,452,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,528,0,2,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,425,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.8863636363636364,2,616,546,365,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.36075949367088606,2,158,57,68,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.048327137546468404,2,269,13,142,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.12962962962962962,2,108,14,94,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,862,0,637,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.08333333333333333,2,156,13,897,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,144,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,358,0,2,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.8278688524590164,3,488,404,298,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.6382978723404256,3,188,120,308,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.6032719836400818,4,489,295,19,,,,,,,,,,,1.0,,,,,
