sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5646437994722955,1,379,214,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.004768097095795405,1,2307,11,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,72,0,673,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,521,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,173,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,684,0,351,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,1,31,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,242,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.044633368756641874,1,941,42,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,180,0,316,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,228,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.003202049311559398,1,3123,10,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.000949667616334283,1,1053,1,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9926144756277696,1,677,672,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.9863481228668942,2,1172,1156,1632,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.993103448275862,2,145,144,847,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.7,2,210,147,129,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.6697247706422018,2,109,73,613,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.9840579710144928,2,690,679,388,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.6896551724137931,2,116,80,373,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.9346049046321526,2,367,343,83,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.9223021582733812,1,695,641,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.6954732510288066,2,243,169,151,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,1206,0,4,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,275,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,320,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.004204625087596356,1,1427,6,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,1,3105,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,136,0,672,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,142,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,235,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.9924242424242424,2,264,262,120,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,895,0,2617,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.992638036809816,1,815,809,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,170,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,228,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.0,3,367,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.0,2,865,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.0,4,238,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.0,5,326,0,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.0,8,941,0,0,,,,,,,,,,,1.0,,,,,
