sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.30303030303030304,1,957,290,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,192,0,592,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.21474358974358973,2,312,67,406,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,589,0,279,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,248,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,113,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,195,0,57,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,378,0,153,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.012195121951219513,2,82,1,43,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,175,0,55,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,443,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,909,0,252,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,303,0,397,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.7922948073701842,1,597,473,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.5143464399574921,2,1882,968,807,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.562152133580705,2,539,303,183,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.38268156424581007,2,358,137,128,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.2109090909090909,2,275,58,45,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.24523506988564167,2,787,193,106,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.22009569377990432,2,209,46,116,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.6172661870503597,2,695,429,46,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.27722772277227725,3,101,28,27,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.3941798941798942,2,378,149,157,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,981,0,592,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,300,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,381,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,672,0,2,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,902,0,3,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.5,2,410,205,269,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.008130081300813009,2,123,1,32,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0821917808219178,2,365,30,122,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.15,2,180,27,28,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0006309148264984228,2,1585,1,1229,,,,,,,,1.0,1.0,,,,,,,
