sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5652173913043478,1,46,26,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,17,0,67,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.15384615384615385,2,13,2,31,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,20,0,20,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,15,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,3,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,19,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,8,0,8,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,3,0,1,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,2,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,12,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,12,0,26,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,13,0,17,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,33,33,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,43,0,42,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.0,2,20,0,0,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.0,2,26,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,27,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,34,0,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,15,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,38,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,3,14,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,8,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,47,0,67,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,7,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,19,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,28,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,12,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,1.0,2,20,20,13,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.16666666666666666,2,6,1,5,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,8,0,8,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,2,0,2,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,40,0,0,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.0,2,2,0,33,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,11,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,27,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.34375,3,32,11,7,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.4444444444444444,3,9,4,16,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.5384615384615384,4,13,7,6,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.5454545454545454,6,11,6,21,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.25,9,12,3,10,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.2857142857142857,2,7,2,12,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.25,3,28,7,34,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.6363636363636364,2,11,7,10,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.24489795918367346,2,49,12,52,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,19,0,10,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,3,0,3,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,16,0,16,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,27,0,55,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,40,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,7,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,11,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,2,0,1,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,3,0,0,,,,,,,,,,,,,1.0,,,
