sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5909090909090909,1,44,26,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.7307692307692307,1,52,38,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,4,0,40,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,29,0,32,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,16,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,19,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,1,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,11,0,11,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,1,35,0,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,1,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,21,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.4146341463414634,1,41,17,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.6,1,30,18,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,38,38,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,19,0,27,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.0,2,10,0,1,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.0,2,16,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.0,2,6,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,30,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,11,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,15,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.0,1,27,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,11,0,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,28,0,38,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,6,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,15,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,1,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,1,41,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,1.0,2,9,9,37,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.25,2,4,1,3,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,11,0,11,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,2,0,2,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,16,0,0,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.95,1,40,38,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,8,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,18,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,1.0,3,10,10,8,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.9142857142857143,2,35,32,12,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,1.0,4,11,11,28,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.8333333333333334,5,6,5,9,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,1.0,8,19,19,4,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,1.0,1,44,44,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.9130434782608695,3,23,21,9,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,1.0,2,15,15,9,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.9714285714285714,2,35,34,23,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,11,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,5,8,0,5,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,30,0,29,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.582089552238806,1,67,39,0,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,4,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,4,32,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,2,13,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,5,22,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,6,6,0,5,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,1.0,6,19,19,5,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,2,12,0,12,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.5833333333333334,1,84,49,0,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,15,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,1.0,7,19,19,5,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,5,0,24,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.2631578947368421,4,19,5,22,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,1,0,144,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,5,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,14,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,6,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,16,0,16,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,20,0,28,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,1.0,3,4,4,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,1,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,2,36,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,8,0,8,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,13,0,13,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.0,2,12,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.0,2,5,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,2,16,0,18,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.0,1,49,0,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.0,5,22,0,11,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,6,3,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0,7,19,0,19,,,,,,,,,,,,,,,1.0,1.0
