sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.4879356568364611,1,746,364,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.005494505494505495,2,182,1,264,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.09387755102040816,2,245,23,424,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,433,0,91,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,169,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,140,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,156,0,91,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,431,0,39,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.03529411764705882,2,85,3,64,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,49,0,53,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,531,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,917,0,140,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,213,0,108,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9977678571428571,1,448,447,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.8826446280991735,2,1815,1602,684,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.8430769230769231,2,650,548,329,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.5965909090909091,2,352,210,240,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.41333333333333333,2,225,93,90,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.6210720887245841,2,541,336,220,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.42473118279569894,2,186,79,190,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.8175675675675675,2,888,726,91,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.45348837209302323,3,86,39,48,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.6125290023201856,2,431,264,275,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,856,0,264,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,343,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,285,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,444,0,4,,,,,,,1.0,,,,,,,,,
