sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.554945054945055,1,728,404,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.4329819277108434,1,1328,575,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,74,0,614,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,542,0,510,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,175,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,419,0,77,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,18,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,243,0,172,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.012698412698412698,1,945,12,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,59,0,125,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,264,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.21139430284857572,1,1334,282,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.4383561643835616,1,657,288,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9927797833935018,1,554,550,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.532347504621072,2,541,288,763,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.18777292576419213,2,229,43,203,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.09243697478991597,2,357,33,29,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.11538461538461539,2,130,15,153,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.2320730117340287,2,767,178,88,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.07936507936507936,2,126,10,100,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.3333333333333333,2,222,74,26,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.2562893081761006,1,636,163,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.1646090534979424,2,243,40,50,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,763,0,573,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,149,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,202,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,13,0,12,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,1,1326,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.6761904761904762,2,105,71,640,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.00909090909090909,2,110,1,49,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.02880658436213992,2,243,7,164,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.594059405940594,2,101,60,80,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,423,0,677,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.8944099378881988,1,644,576,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,251,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,263,0,2,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.5954545454545455,3,220,131,164,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.6937431394072447,2,911,632,153,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.7142857142857143,4,322,230,425,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.45652173913043476,5,184,84,102,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.5048701298701299,8,616,311,87,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.7739602169981917,1,1106,856,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.6231578947368421,3,475,296,152,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.5935672514619883,2,342,203,164,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.7425149700598802,2,668,496,318,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,162,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,6,34,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,566,0,458,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.5365418894830659,1,1122,602,0,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,111,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,4,799,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,16,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,5,465,0,2,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,6,218,0,85,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.5113636363636364,6,616,315,85,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,2,334,0,214,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.5725760183591508,1,1743,998,0,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,213,0,1,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.5097402597402597,7,616,314,86,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,134,0,445,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.0,6,34,0,0,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,30,0,2138,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,134,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,160,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,152,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.016597510373443983,2,241,4,190,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.002840909090909091,2,352,1,347,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.45454545454545453,3,110,50,3,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,49,0,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,2,489,0,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,190,0,136,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,190,0,142,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.0,2,197,0,1,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.0,2,136,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,2,266,0,289,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.1947136563876652,1,1135,221,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.0,5,468,0,235,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,6,179,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0,7,616,0,315,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,78,0.7,3,90,63,75,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,79,0.8091872791519434,2,566,458,766,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_1.sorted.bam,81,0.6157024793388429,2,726,447,224,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,87,0.2862903225806452,1,744,213,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,94,0.6388888888888888,2,72,46,95,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
