sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.49132176234979974,1,749,368,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,160,0,172,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.176056338028169,2,284,50,513,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,537,0,211,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,158,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,144,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,298,0,117,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,403,0,54,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.07228915662650602,2,83,6,78,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,70,0,72,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,450,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,858,0,80,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,241,0,205,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.99822695035461,1,564,563,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.9079345850999394,2,1651,1499,571,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.8340740740740741,2,675,563,300,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.6246153846153846,2,325,203,205,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.3138075313807531,2,239,75,75,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.6166365280289331,2,553,341,167,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.4304635761589404,2,151,65,165,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.6926032660902978,2,1041,721,96,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.3181818181818182,3,154,49,65,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.5831265508684863,2,403,235,242,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,743,0,172,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,293,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,294,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,471,0,3,,,,,,,1.0,,,,,,,,,
