sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.3029661016949153,1,944,286,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.009009009009009009,2,222,2,1009,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.3254237288135593,2,295,96,416,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,644,0,487,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,276,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,68,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,215,0,16,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,298,0,240,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.015625,2,64,1,8,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,167,0,55,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,321,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,622,0,451,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,401,0,728,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.8126984126984127,1,630,512,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.14996637525218562,2,1487,223,988,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.171875,2,448,77,37,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.07142857142857142,2,392,28,31,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.05,2,320,16,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.03983656792645557,2,979,39,30,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.03759398496240601,2,266,10,26,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.1588235294117647,2,510,81,14,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.059322033898305086,3,118,7,8,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.11073825503355705,2,298,33,33,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,1005,0,1011,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,293,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,475,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,875,0,4,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,619,0,1,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.7416481069042317,2,449,333,180,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.05714285714285714,2,105,6,57,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.17905405405405406,2,296,53,187,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.04093567251461988,2,171,7,48,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,1284,0,284,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.078125,2,128,10,502,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,281,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,525,0,1,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.8771186440677966,3,472,414,340,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.8511326860841424,3,309,263,582,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.43050847457627117,4,885,381,54,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.5344262295081967,6,610,326,534,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.7244897959183674,9,196,142,415,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.7279411764705882,2,136,99,169,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.6553846153846153,3,325,213,84,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.9014598540145985,2,274,247,208,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.7640918580375783,2,958,732,521,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,510,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,168,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0017513134851138354,3,571,1,431,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,629,0,1065,,,,,,,,,,,,1.0,1.0,,,
