sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5304695304695305,1,1001,531,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0029069767441860465,2,344,1,1267,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.29277566539923955,2,263,77,464,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,378,0,343,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,265,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,107,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,455,0,16,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,208,0,152,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.015625,2,64,1,6,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,9,0,9,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,437,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,441,0,671,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,328,0,85,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.9981549815498155,1,542,541,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.2077922077922078,2,1078,224,905,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.12780656303972365,2,579,74,43,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.05764411027568922,2,399,23,37,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.03482587064676617,2,402,14,9,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.10421286031042129,2,451,47,298,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.03734439834024896,2,241,9,23,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.12467191601049869,2,762,95,7,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.012145748987854251,3,247,3,11,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.17307692307692307,2,208,36,37,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,990,0,1268,,,1.0,,,,1.0,,,,,,,,,
