sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.5238095238095238,1,42,22,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,5,0,1,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,11,0,21,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,27,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,4,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,10,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,6,0,6,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,28,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,1,0,2,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,3,0,3,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,26,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,48,0,1,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,10,0,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,1.0,1,21,21,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.967032967032967,2,91,88,31,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,1.0,2,33,33,28,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.7647058823529411,2,17,13,10,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.6666666666666666,2,21,14,5,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.7857142857142857,2,28,22,12,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.8333333333333334,2,6,5,7,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.9846153846153847,2,65,64,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.6666666666666666,3,3,2,4,,,,,,1.0,,,,,,,,,,
