sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.38181818181818183,1,55,21,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,13,0,6,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.1111111111111111,2,9,1,20,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,28,0,4,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,5,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,4,4,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,0.0,2,5,0,5,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,18,0,2,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,6,0,7,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,4,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,19,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,55,0,2,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.0,2,5,0,4,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.875,1,24,21,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.8113207547169812,2,106,86,19,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.8181818181818182,2,33,27,21,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.6,2,10,6,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.5,2,14,7,3,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.6206896551724138,2,29,18,15,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.5,2,6,3,13,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.9069767441860465,2,43,39,5,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,1.0,3,1,1,4,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.7222222222222222,2,18,13,8,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,48,0,6,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,18,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,7,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,2,23,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,2,55,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.1,2,20,2,19,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,11,0,1,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0625,2,16,1,1,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,0.0,2,4,0,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,92,0,102,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.8333333333333334,2,6,5,16,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,7,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,13,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.3,3,10,3,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.15384615384615385,3,13,2,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.061224489795918366,4,49,3,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.0,6,53,0,3,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.25,9,4,1,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.09090909090909091,2,11,1,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.1,3,30,3,2,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.09090909090909091,2,11,1,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.17073170731707318,2,41,7,7,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,8,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,8,11,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,25,0,4,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.0,2,20,0,8,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,34,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,6,12,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,3,18,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,6,11,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,9,9,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.05405405405405406,6,37,2,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,3,3,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.0,2,7,0,6,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,8,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.05405405405405406,7,37,2,0,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,34,0,3,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.0,7,20,0,0,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,82,0,10,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,34,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,3,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,6,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,17,0,3,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,14,0,1,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.0,4,11,0,1,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,27,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,3,9,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,20,0,3,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,11,0,2,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.0,2,25,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.0,2,18,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,3,8,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.0,2,12,0,18,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.0,6,11,0,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,9,6,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0,7,37,0,2,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,78,0.16666666666666666,4,6,1,0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,79,0.16,2,25,4,11,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_1.sorted.bam,81,0.10638297872340426,2,47,5,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,87,0.0,2,4,0,2,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,94,0.047619047619047616,3,21,1,0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,95,0.0,3,5,0,0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,96,0.09090909090909091,3,11,1,0,,,,,,,,,,,,1.0,,,,1.0
sample_1.sorted.bam,97,0.1111111111111111,3,18,2,0,,,,,,,,,,,,1.0,,,1.0,1.0
sample_1.sorted.bam,99,0.0,1,22,0,0,,,,,,,,,,,,1.0,1.0,,1.0,1.0
sample_1.sorted.bam,88,0.0,2,41,0,8,,,,,,,,,,,,,,,,1.0
sample_1.sorted.bam,93,0.0,2,15,0,1,,,,,,,,,,,,,,,,1.0
sample_2.sorted.bam,48,0.2545454545454545,1,55,14,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,77,0.0,2,10,0,9,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,78,0.0,2,14,0,21,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,79,0.0,2,13,0,1,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,93,0.0,2,7,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,94,0.0,4,7,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,95,0.0,2,5,0,5,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,97,0.0,2,17,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,73,0.0,2,3,0,5,,1.0,,,,,,,,,,,,,,
sample_2.sorted.bam,1,0.0,2,4,0,0,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,74,0.0,2,27,0,0,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,76,0.0,2,49,0,0,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,72,0.0,2,6,0,4,,,,1.0,,,,,,,,,,,,
sample_2.sorted.bam,78,0.875,1,24,21,0,,,,,1.0,,,,,,,,,,,
sample_2.sorted.bam,76,0.8476190476190476,2,105,89,18,,1.0,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,92,0.8918918918918919,2,37,33,15,,1.0,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,30,0.6363636363636364,2,11,7,10,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,37,0.46153846153846156,2,13,6,3,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,73,0.5757575757575758,2,33,19,14,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,93,0.625,2,8,5,9,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,94,0.8372093023255814,2,43,36,8,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,95,0.3333333333333333,3,3,1,4,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,97,0.7647058823529411,2,17,13,11,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,77,0.0,2,54,0,9,,,1.0,,,,1.0,,,,,,,,,
sample_2.sorted.bam,71,0.0,3,12,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,72,0.0,3,7,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,73,0.0,2,22,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,76,0.0,2,49,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,78,0.07692307692307693,2,13,1,20,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,96,0.0,2,5,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,97,0.0,2,17,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,1,0.0,2,4,0,0,,,,,,1.0,,1.0,,,,,,,,
sample_2.sorted.bam,76,0.011494252873563218,2,87,1,103,,,,,,,,1.0,1.0,,,,,,,
sample_2.sorted.bam,78,0.3333333333333333,2,3,1,20,,,,,,1.0,,1.0,,,,,,,,
sample_2.sorted.bam,73,0.0,2,12,0,0,,,,,,,,1.0,,,,,,,,
sample_2.sorted.bam,93,0.0,2,11,0,0,,,,,,,,,,1.0,,,,,,
sample_2.sorted.bam,72,0.3333333333333333,3,9,3,1,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,73,0.0,3,9,0,3,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,75,0.07272727272727272,4,55,4,0,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,76,0.0,6,47,0,3,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,77,0.125,9,8,1,5,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,80,0.08333333333333333,2,12,1,2,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,81,0.07142857142857142,3,28,2,1,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,82,0.0,2,8,0,2,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,88,0.14285714285714285,2,49,7,8,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,72,0.0,3,7,0,0,,,,,,,,,,,,1.0,,,,
sample_2.sorted.bam,76,0.0,8,18,0,0,,,,,,,,,,,,1.0,,,,
sample_2.sorted.bam,79,0.0,3,13,0,1,,,,,,,,,,,,1.0,,,,
sample_2.sorted.bam,85,0.0,2,34,0,8,,,,,,,,,,,,1.0,1.0,,,
sample_2.sorted.bam,13,0.0,2,29,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,73,0.0,6,6,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,74,0.0,3,24,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,75,0.0,6,7,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,76,0.0,9,15,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,77,0.125,6,40,5,2,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,87,0.0,3,7,0,0,,,,,,,,,,,,,1.0,,,
sample_2.sorted.bam,33,0.0,2,5,0,6,,,,,,,,,,,,1.0,1.0,1.0,,
sample_2.sorted.bam,72,0.0,2,7,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_2.sorted.bam,77,0.125,7,40,5,2,,,,,,,,,,,,1.0,,1.0,,
sample_2.sorted.bam,91,0.0,2,35,0,4,,,,,,,,,,,,,1.0,1.0,,
sample_2.sorted.bam,76,0.0,7,24,0,0,,,,,,,,,,,,,,1.0,,
sample_2.sorted.bam,89,0.0,2,88,0,10,,,,,,,,,,,,1.0,1.0,1.0,1.0,
