sample,amplicon,frac,cooc,count,mut_all,mut_oneless,al,AY42,be,C36,d614g,de,ga,ka,B16173,mu,om1,om2121,om275,om2,om4,om5
sample_1.sorted.bam,48,0.42857142857142855,1,35,15,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,77,0.3258426966292135,1,89,29,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,78,0.0,2,6,0,34,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,79,0.0,2,32,0,16,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,93,0.0,2,12,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,94,0.0,2,27,0,11,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,95,,,0,0,0,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,12,0,6,1.0,,,,,,,,,,,,,,,
sample_1.sorted.bam,73,0.0,1,52,0,0,,1.0,,,,,,,,,,,,,,
sample_1.sorted.bam,1,0.5714285714285714,1,7,4,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,74,0.0,2,8,0,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,76,0.056179775280898875,1,89,5,0,,,1.0,,,,,,,,,,,,,
sample_1.sorted.bam,72,0.3,1,30,9,0,,,,1.0,,,,,,,,,,,,
sample_1.sorted.bam,78,0.967741935483871,1,31,30,0,,,,,1.0,,,,,,,,,,,
sample_1.sorted.bam,76,0.84375,2,32,27,48,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,92,0.2222222222222222,2,9,2,23,,1.0,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,30,0.0,2,11,0,7,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,37,0.2,2,5,1,16,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,73,0.5238095238095238,2,42,22,6,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,93,0.25,2,4,1,8,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,94,0.6470588235294118,2,17,11,1,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,95,0.3902439024390244,1,41,16,0,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,97,0.25,2,12,3,4,,,,,,1.0,,,,,,,,,,
sample_1.sorted.bam,77,0.0,2,56,0,29,,,1.0,,,,1.0,,,,,,,,,
sample_1.sorted.bam,71,0.0,3,9,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,72,0.0,3,11,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,73,0.0,1,69,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,76,0.0,1,89,0,0,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,78,0.75,2,4,3,34,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,96,0.0,2,6,0,2,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,97,0.0,2,12,0,6,,,,,,,1.0,,,,,,,,,
sample_1.sorted.bam,1,1.0,2,1,1,5,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,76,0.0,2,22,0,62,,,,,,,,1.0,1.0,,,,,,,
sample_1.sorted.bam,78,0.868421052631579,1,38,33,0,,,,,,1.0,,1.0,,,,,,,,
sample_1.sorted.bam,73,0.0,2,6,0,0,,,,,,,,1.0,,,,,,,,
sample_1.sorted.bam,93,0.0,2,12,0,0,,,,,,,,,,1.0,,,,,,
sample_1.sorted.bam,72,0.3076923076923077,3,13,4,5,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,73,0.4166666666666667,2,48,20,2,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,75,0.4,4,10,4,7,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,76,0.3333333333333333,5,6,2,1,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,77,0.3333333333333333,8,48,16,4,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,80,0.6037735849056604,1,53,32,0,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,81,0.3888888888888889,3,18,7,6,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,82,0.3181818181818182,2,22,7,2,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,88,0.34782608695652173,2,23,8,14,,,,,,,,,,,1.0,,,,,
sample_1.sorted.bam,72,0.0,3,7,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,76,0.0,6,4,0,0,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,79,0.0,3,31,0,14,,,,,,,,,,,,1.0,,,,
sample_1.sorted.bam,85,0.38636363636363635,1,44,17,0,,,,,,,,,,,,1.0,1.0,,,
sample_1.sorted.bam,13,0.0,2,3,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,73,0.0,4,42,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,74,0.0,2,8,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,75,0.0,5,14,0,0,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,76,0.0,6,10,0,2,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,77,0.3541666666666667,6,48,17,3,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,87,0.0,2,28,0,16,,,,,,,,,,,,,1.0,,,
sample_1.sorted.bam,33,0.5232558139534884,1,86,45,0,,,,,,,,,,,,1.0,1.0,1.0,,
sample_1.sorted.bam,72,0.0,2,11,0,0,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,77,0.3541666666666667,7,48,17,3,,,,,,,,,,,,1.0,,1.0,,
sample_1.sorted.bam,91,0.0,2,9,0,14,,,,,,,,,,,,,1.0,1.0,,
sample_1.sorted.bam,76,0.0,6,4,0,0,,,,,,,,,,,,,,1.0,,
sample_1.sorted.bam,89,0.0,2,2,0,79,,,,,,,,,,,,1.0,1.0,1.0,1.0,
sample_1.sorted.bam,91,0.0,4,9,0,0,,,,,,,,,,,,1.0,,,1.0,
sample_1.sorted.bam,2,0.0,2,13,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,3,0.0,2,8,0,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,92,0.0,2,8,0,4,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,93,0.0,2,12,0,7,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,96,0.3333333333333333,3,6,2,0,,,,,,,,,,,,,,,1.0,
sample_1.sorted.bam,14,0.0,2,4,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,31,0.0,2,23,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,34,0.0,2,11,0,5,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,35,0.0,2,14,0,7,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,66,0.0,2,7,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,71,0.0,2,9,0,0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,72,0.0,2,15,0,9,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,73,0.4642857142857143,1,56,26,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,75,0.0,5,15,0,4,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,76,0.0,6,9,0,0,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,77,0.0,7,48,0,17,,,,,,,,,,,,,,,1.0,1.0
sample_1.sorted.bam,78,0.5714285714285714,3,7,4,3,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,79,0.45161290322580644,2,31,14,26,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0
sample_1.sorted.bam,81,0.38235294117647056,2,34,13,12,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,87,0.3076923076923077,1,52,16,0,,,,,,,,,,,,1.0,,1.0,1.0,1.0
sample_1.sorted.bam,94,0.16666666666666666,2,6,1,4,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,95,0.125,2,8,1,7,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sample_1.sorted.bam,96,0.3333333333333333,3,6,2,0,,,,,,,,,,,,1.0,,,,1.0
sample_1.sorted.bam,97,0.5,3,12,6,0,,,,,,,,,,,,1.0,,,1.0,1.0
sample_1.sorted.bam,99,0.0,1,12,0,0,,,,,,,,,,,,1.0,1.0,,1.0,1.0
sample_1.sorted.bam,88,0.0,2,23,0,12,,,,,,,,,,,,,,,,1.0
sample_1.sorted.bam,93,0.0,2,9,0,7,,,,,,,,,,,,,,,,1.0
sample_2.sorted.bam,48,0.4583333333333333,1,24,11,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,77,0.17333333333333334,1,75,13,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,78,0.0,2,4,0,35,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,79,0.0,2,21,0,13,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,93,0.0,2,11,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,94,0.0,2,19,0,6,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,95,0.0,1,2,0,0,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,97,0.0,2,9,0,5,1.0,,,,,,,,,,,,,,,
sample_2.sorted.bam,73,0.0,1,42,0,0,,1.0,,,,,,,,,,,,,,
sample_2.sorted.bam,1,0.0,2,1,0,5,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,74,0.0,2,12,0,0,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,76,0.07777777777777778,1,90,7,0,,,1.0,,,,,,,,,,,,,
sample_2.sorted.bam,72,0.16216216216216217,1,37,6,0,,,,1.0,,,,,,,,,,,,
sample_2.sorted.bam,78,1.0,1,31,31,0,,,,,1.0,,,,,,,,,,,
sample_2.sorted.bam,76,0.8888888888888888,2,45,40,45,,1.0,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,92,0.5,2,12,6,17,,1.0,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,30,0.3333333333333333,2,12,4,4,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,37,0.5,2,6,3,15,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,73,0.5333333333333333,2,30,16,12,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,93,0.6666666666666666,2,3,2,9,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,94,0.46153846153846156,2,13,6,2,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,95,0.47058823529411764,1,34,16,0,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,97,0.2222222222222222,2,9,2,2,,,,,,1.0,,,,,,,,,,
sample_2.sorted.bam,77,0.0,2,43,0,13,,,1.0,,,,1.0,,,,,,,,,
sample_2.sorted.bam,71,0.0,3,8,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,72,0.0,3,12,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,73,0.0,1,64,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,76,0.0,1,90,0,0,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,78,0.3333333333333333,2,9,3,38,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,96,0.0,2,7,0,1,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,97,0.0,2,8,0,5,,,,,,,1.0,,,,,,,,,
sample_2.sorted.bam,1,1.0,2,3,3,3,,,,,,1.0,,1.0,,,,,,,,
sample_2.sorted.bam,76,0.0,2,36,0,76,,,,,,,,1.0,1.0,,,,,,,
sample_2.sorted.bam,78,0.925,1,40,37,0,,,,,,1.0,,1.0,,,,,,,,
sample_2.sorted.bam,73,0.0,2,5,0,0,,,,,,,,1.0,,,,,,,,
sample_2.sorted.bam,93,0.0,2,11,0,0,,,,,,,,,,1.0,,,,,,
sample_2.sorted.bam,72,0.23076923076923078,3,13,3,3,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,73,0.35135135135135137,2,37,13,5,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,75,0.625,4,8,5,16,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,76,0.13333333333333333,5,15,2,3,,,,,,,,,,,1.0,,,,,
sample_2.sorted.bam,77,0.21875,8,32,7,3,,,,,,,,,,,1.0,,,,,
